"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YAR061W",6.77615119030202,0.0604889571111035,0.545669397342134,0.110852757009529,0.91173310906665,0.94839833665233
"YAR064W",2.76303725129892,0.753200743566334,1.66732178696336,0.451742878582614,0.651454224455924,0.772819647366718
"YAR066W",1.82710612445322,0.145512435560135,3.32080696362681,0.0438183962976317,0.965049163042598,0.980211513463592
"YAR068W",5.25768366922833,1.53223128875248,1.69215535154983,0.905490909773223,0.365205373490183,0.51767452269169
"YAR069C",0.268255028872331,1.36393783374207,2.56571402205539,0.531601660207407,0.595001914677377,NA
"YAR070C",0,NA,NA,NA,NA,NA
"YAR071W",102.028311633695,3.25345112391929,0.526116704188793,6.18389626867238,6.25384705530904e-10,5.63202579539369e-09
"YAR073W",1.39836720356321,-0.423749984371935,1.28667847743904,-0.329336342996387,0.741901477127376,0.836508139539731
"YAR075W",2.50100330992286,2.85177330165056,1.04286289254368,2.73456206183988,0.00624633190038649,0.0203763210909409
"YBL001C",124.42480210586,-0.491549745270494,0.130767688794879,-3.75895414073986,0.000170625105545789,0.000823428944473649
"YBL002W",300.907286588388,-0.596064518238095,0.0857732270587167,-6.94930736172553,3.67083996920176e-12,3.80443447299894e-11
"YBL003C",521.447379735474,-0.582436849508152,0.0648191678873706,-8.98556504952656,2.57408191063099e-19,3.46241400829981e-18
"YBL004W",111.746991089799,0.108838040780002,0.130142491389024,0.836299041292066,0.402986692366297,0.555413531532533
"YBL005W",60.1861123975892,1.05202258004396,0.19027308167815,5.5290142502841,3.22035187854331e-08,2.54170593959436e-07
"YBL006C",169.247503112189,0.21425212857576,0.110907411240511,1.93181074356824,0.0533828695504602,0.122100760238064
"YBL006W-A",0,NA,NA,NA,NA,NA
"YBL007C",437.878607258625,0.302273372815231,0.0670312530097706,4.50943939196798,6.49991604113988e-06,4.05251175661601e-05
"YBL008W",36.0053857195905,-0.457619720922918,0.245551457653701,-1.86364082419048,0.0623721606257979,0.138453932400384
"YBL008W-A",0.200091992752159,2.11456647024264,3.08699728883432,0.684991359691514,0.493349373271894,NA
"YBL009W",30.8380024801453,-0.273663136530742,0.258355208768602,-1.05925147720111,0.289485266838663,0.441313203991807
"YBL010C",25.166725445395,-0.555085114651378,0.28569570832894,-1.94292423186236,0.0520253136406698,0.119384403933327
"YBL011W",199.036788655475,-0.120319282182912,0.102468006539549,-1.17421316414965,0.240309654491517,0.385834994485936
"YBL012C",10.6540707085035,0.835781881398603,0.445147922492649,1.87753741883947,0.0604444738041561,0.135219378411138
"YBL013W",7.36511117937857,0.275533442180121,0.50865968691887,0.541685235268247,0.588035362722674,0.720895588796723
"YBL014C",30.70162605803,0.0921522303313149,0.268588208777713,0.343098569928589,0.731524306936797,0.829504882744626
"YBL015W",166.100093056723,-0.184040553268717,0.111697215394041,-1.64767360242121,0.0994196677788084,0.199028226630027
"YBL016W",61.2268657569186,0.184004372100104,0.17784541670489,1.0346309480971,0.300841295173204,0.453593767728356
"YBL017C",343.486215233922,0.1128830055536,0.0753673377572217,1.4977709033219,0.134192782954186,0.249519639363637
"YBL018C",36.7616231228761,0.462883646883652,0.233874538258081,1.97919641159423,0.0477938967896729,0.110882226932325
"YBL019W",28.3756487812662,-0.552984760185119,0.270935106507077,-2.04102291251309,0.0412485497111607,0.0984421786613658
"YBL020W",61.9120140012123,-0.323668000043901,0.184306381831809,-1.75614103443943,0.079064330023083,0.166655854838795
"YBL021C",45.4628909378373,0.106317756512384,0.209888441290179,0.50654412343458,0.61247472283009,0.741816287342981
"YBL022C",217.644313895509,0.403980452307239,0.094997403040977,4.25254206299706,2.11357500796139e-05,0.000121472920003017
"YBL023C",80.9349279991798,-0.24638714422569,0.167606935012866,-1.47002953193301,0.141553755842735,0.259241843695763
"YBL024W",94.5107025854024,0.237369366114427,0.142355655686275,1.66743895751879,0.0954271528356786,0.192867794190269
"YBL025W",13.381444067174,-0.718138116775324,0.402719505185152,-1.7832215910306,0.0745502391472221,0.159225206719168
"YBL026W",40.758783469041,-0.569175325229136,0.238763160844238,-2.38384901262238,0.0171326300521626,0.0477989793423532
"YBL027W",1968.34786718627,0.664120406481443,0.0323721071726924,20.515204739025,1.57504081885737e-93,6.59430997140153e-92
"YBL028C",13.8888027893748,0.0437637226154129,0.379212998978774,0.115406704762941,0.908122764840862,0.946291761879665
"YBL029C-A",27.4467114469791,0.184475622922579,0.278277069407908,0.662920675839692,0.50738135899693,0.649719455454445
"YBL029W",46.7771386111307,-0.275732103814323,0.229303009970598,-1.20247921669095,0.229177913672034,0.3721601077161
"YBL030C",502.890844140804,0.286508464271635,0.0635946212048221,4.5052310846992,6.63007526193164e-06,4.12958973457456e-05
"YBL031W",26.6500428415454,-0.665848941566307,0.286517738060006,-2.32393619353108,0.0201289140711091,0.0545690372030668
"YBL032W",177.796435093819,-0.0463097943058787,0.105286459097993,-0.439845681036502,0.660048879674793,0.778948855199559
"YBL033C",197.809776820925,0.290998638390188,0.09951337965941,2.92421621480596,0.00345324792782835,0.0123620800677977
"YBL034C",29.4100424757768,-0.208156905043746,0.268105956377688,-0.77639791318366,0.437514076424655,0.588127576261253
"YBL035C",26.024105265837,0.0772452570349935,0.270529893398127,0.285533166278652,0.775235698476519,0.859228626537264
"YBL036C",60.4583127305931,-0.113420007895279,0.185570662875752,-0.611195789989819,0.541069970187477,0.6795695939121
"YBL037W",73.1675400796507,0.442690124566927,0.168400757258659,2.62878939366624,0.00856894112392475,0.0268714512824664
"YBL038W",70.2925421312407,-0.199086476341181,0.172366748769511,-1.15501671733334,0.248083580685568,0.394719064957741
"YBL039C",78.4514044082096,0.849830356673387,0.160292585897859,5.30174463100191,1.14701214752179e-07,8.62236717792243e-07
"YBL039C-A",0,NA,NA,NA,NA,NA
"YBL039W-B",10.3310575329649,-1.39588279433086,0.498095336106062,-2.80244100505615,0.00507174914394624,0.0170551053659724
"YBL040C",113.760900095699,-0.603059475706979,0.13597877608187,-4.43495296165843,9.20923945810847e-06,5.61976948399245e-05
"YBL041W",445.196674573117,-0.129705831819295,0.0681389870190759,-1.90354799056498,0.0569690778760426,0.128628039404408
"YBL042C",75.2963063196748,-0.0219511296227376,0.169853439748393,-0.129235708474637,0.897171141842528,0.939559487692732
"YBL043W",13.6661380931593,-0.671215621528063,0.414662517753885,-1.61870338598207,0.105511098007018,0.208320162898304
"YBL044W",8.36559537135577,-3.35266366785159,0.802031743467792,-4.18021318377684,2.91235935712879e-05,0.000164245636536737
"YBL045C",272.964754814057,0.312228835040064,0.086053559651998,3.62830818739773,0.000285284588789204,0.00132032882161446
"YBL046W",114.294510006699,-0.339569431236184,0.133829875134523,-2.53732158753684,0.0111704289161108,0.0336443313995485
"YBL047C",564.017922004014,0.34396478966324,0.060436850142404,5.6913090085399,1.26069118260845e-08,1.03777209068368e-07
"YBL048W",2.88044155569817,0.041208138232004,0.897165118545428,0.0459314984278643,0.963364848547946,0.979950534596961
"YBL049W",12.6160183072177,-1.06349250350867,0.424445357807221,-2.50560521854429,0.0122242021324699,0.0362313201507147
"YBL050W",160.982324638902,-0.722120776165006,0.11638631776841,-6.20451604630973,5.48654755300027e-10,4.96222512590382e-09
"YBL051C",162.669744713685,0.337653305626327,0.117864821366631,2.86475049731778,0.00417337925097988,0.0145366962119531
"YBL052C",51.0104470840224,-0.745856786286579,0.220822185880862,-3.37763519236688,0.00073112004280729,0.00307527672031117
"YBL053W",22.2825848611931,-0.292846745390524,0.308552559777778,-0.949098414874387,0.342570560531258,0.495751169567399
"YBL054W",20.8589126528197,1.13297229840344,0.332256373037773,3.40993398574972,0.000649786054307394,0.00277939609968291
"YBL055C",85.6069232435624,0.407403649826454,0.149036869853272,2.7335762635618,0.00626506128319482,0.0204268785107569
"YBL056W",362.426979222531,0.297961587771495,0.072295476234586,4.12144166261057,3.76508819157851e-05,0.000209348175436757
"YBL057C",110.877314266612,0.0149867705230877,0.133595719776817,0.112180020049478,0.910680670853893,0.948103034813212
"YBL058W",316.047525757329,0.201556518018926,0.0786549943643441,2.56253934855401,0.0103909812397046,0.0317530706754654
"YBL059C-A",19.1060296685539,-0.345398554237074,0.323069221603274,-1.06911624859523,0.28501729086711,0.436184776776051
"YBL059W",18.4465082883212,-0.00320981516351046,0.341079969612528,-0.00941074073378407,0.992491426092064,0.995403038817684
"YBL060W",42.817618670515,-0.687628836852233,0.224107417645215,-3.06830021102122,0.00215280225940703,0.0081840143619791
"YBL061C",112.194529778767,0.144378838360275,0.130832240195126,1.10354174280701,0.269791974445257,0.419513197992471
"YBL062W",15.6677050909301,-1.08805236495037,0.409715142269915,-2.65563132209933,0.0079160105244313,0.0249725641394485
"YBL063W",33.4051189575506,-0.177283664023422,0.244323823091834,-0.725609405501101,0.468078253531992,0.615472279290611
"YBL064C",157.67723319366,-0.133146194584161,0.112310081843424,-1.18552308393636,0.23581069322776,0.380465538369648
"YBL065W",1.49237562612605,-0.669504099973785,1.29098477895153,-0.518599530288436,0.604040036700571,0.735646525143713
"YBL066C",47.6178386635975,-0.412062765817615,0.207931728530105,-1.98172144641194,0.0475104255219132,0.11038622203217
"YBL067C",99.2575726498024,-0.438224395727337,0.143714302020212,-3.04927477340221,0.00229394565914094,0.00867363902935946
"YBL068W",50.8734255622378,0.305722194636622,0.197977216500227,1.544229179706,0.122532822234203,0.232908148576257
"YBL068W-A",6.28219404990882,0.0697912851831932,0.565523183706629,0.123410122155837,0.901782342024876,0.942636899186718
"YBL069W",45.2507466302889,0.51331212808688,0.209121778065729,2.45460866311848,0.0141038031562852,0.0407142664630298
"YBL070C",2.72685332415667,0.428285110204945,0.839704390262349,0.510042718808622,0.610021534017615,0.740500139075672
"YBL071C",6.76992870830667,-0.376134009160466,0.564143088794288,-0.666735118503989,0.504941342485933,0.646939429095747
"YBL071C-B",0,NA,NA,NA,NA,NA
"YBL071W-A",8.94570274198675,-0.10789213432592,0.484220633970058,-0.222816061020215,0.823678667338806,0.892160665650077
"YBL072C",2116.88662382871,0.571421405425954,0.0340991306727166,16.7576531762776,4.97892798241901e-63,1.43729601392023e-61
"YBL073W",0.539353135342698,1.26254848276219,1.93738884246987,0.651675314260939,0.514610650715224,0.656185666361769
"YBL074C",10.0777424831059,-0.279083771887174,0.481144707554755,-0.580041238124632,0.561886808792614,0.698162029321326
"YBL075C",48.0417825348444,-0.36137433413785,0.20799455684521,-1.7374220730535,0.0823126979192372,0.171686201334681
"YBL076C",646.634770014417,0.72775961849373,0.0551099206954051,13.2056009028953,8.14471574615502e-40,1.7454539982099e-38
"YBL077W",86.7837135482099,-0.0176564309002242,0.151220232373615,-0.116759712791612,0.907050469853497,0.945641997099903
"YBL078C",57.2039117934745,-0.687872367687147,0.193792183457318,-3.54953618569786,0.000385910423202383,0.0017389349219426
"YBL079W",86.7653591794535,0.0864714264534933,0.147394283975733,0.586667434591494,0.557427083128086,0.694121335342872
"YBL080C",44.6610411736761,-0.159029152400539,0.207784753970256,-0.765355250382345,0.444060032338068,0.593519561192656
"YBL081W",65.4700039866038,0.348430787787383,0.186379834312837,1.86946613120465,0.0615579914310547,0.137072143054119
"YBL082C",109.554389148963,0.109086466721147,0.137437843027063,0.793714921003715,0.427361411819305,0.578663278115581
"YBL083C",42.8946329248894,0.0295156832272036,0.213465980004063,0.138268792182444,0.89002798880261,0.934987860619824
"YBL084C",67.4463055132037,-1.08736382596908,0.188509792548905,-5.76820870293507,8.01185500348889e-09,6.69101021559535e-08
"YBL085W",213.976353612458,-0.860933270701359,0.101659759473368,-8.46877147025808,2.47994684941971e-17,3.18663089065678e-16
"YBL086C",134.552411929398,-0.25769874024681,0.125783305445794,-2.04875153609207,0.0404864169642267,0.0967694245927565
"YBL087C",918.348588929876,0.976214621316179,0.0478373260028446,20.4069646630777,1.45015513527647e-92,6.0315005034328e-91
"YBL088C",74.003387136851,0.0320184386420995,0.167431914078971,0.191232590382964,0.84834337132187,0.908713451964904
"YBL089W",48.612019496751,-0.0857805693881356,0.204010272157268,-0.420471814880032,0.674140815129464,0.788222347558438
"YBL090W",31.8483013852656,-0.486895847189381,0.259385019026664,-1.87711629999468,0.0605021558339515,0.135300540920496
"YBL091C",441.557628289564,0.157480111627603,0.066352561782677,2.3733840472263,0.0176259263145511,0.0489162011240527
"YBL091C-A",69.4600228825278,-0.121857733978732,0.182112059271591,-0.66913599498098,0.503408730546583,0.645547666230324
"YBL092W",2095.08244428248,0.572382293974813,0.0354636677505353,16.1399632435417,1.3362086937303e-58,3.67283102685346e-57
"YBL093C",104.166426632213,0.133651522730252,0.137321429910527,0.97327505850568,0.330416615029844,0.482534959625473
"YBL094C",6.68385717234728,0.0224023162545326,0.542120057463662,0.0413235333135302,0.967037972220304,0.981467596779195
"YBL095W",44.7673118114001,-0.641046719413892,0.215095779473188,-2.98028497343808,0.00287980339717419,0.0105481558962545
"YBL096C",2.85861706157102,-0.665536452256164,0.918829156680463,-0.724331011284631,0.468862542680702,0.615914388247388
"YBL097W",18.0465369403139,0.614184302955955,0.33815899813371,1.81625893838585,0.06933066083507,0.150829353702443
"YBL098W",27.2069421721621,-0.222419870244502,0.27360427359351,-0.812925424457907,0.416260816625844,0.568141791673168
"YBL099W",592.240562226364,0.239324740711806,0.0577847934163186,4.14165607528537,3.4480711555946e-05,0.000192228446610838
"YBL100C",18.690815854014,-0.350706791352387,0.335916070908492,-1.04403099977888,0.296471047456345,0.448807597148136
"YBL100W-C",0,NA,NA,NA,NA,NA
"YBL101C",188.238891735927,1.07873747379186,0.104708365278567,10.3023046050043,6.87931286626192e-25,1.07651029555713e-23
"YBL102W",112.80783198085,-0.159581186832147,0.136435286151761,-1.1696474668191,0.242142867001536,0.388140772105403
"YBL103C",76.6099624958682,0.120707619933684,0.165327023275042,0.730114276193505,0.465320335641346,0.61350472615737
